ID,user_id,user_tag,t_sentiment,t_stance,text
682877119173529600,777687276,,positive,leave,
682862082702721024,34937510,WrittleOfficial,neutral,other,"Writtle Uni College su Twitter: ""Four weeks to go until the Farmhouse Breakfast & #Brexit Debate on Fri 29 Jan 8am to 10am https://t.co/PlvOnJteMq"""
682862237216837632,328577933,Akabilky,positive,remain,"So called Alan su Twitter: ""@lasancmt
Or the Irish who had to vote twice?

And you talk to me about democracy?

I'm wondering how smart that is?

#Brexit"""
682862492767367168,328577933,Akabilky,negative,other,"So called Alan su Twitter: ""@lasancmt
How smart is it to think anyone in 'Europe' wants trade to be disrupted by #Brexit ?"""
682877619474427904,3394811787,,neutral,remain,
682877860110020608,1634763686,BWBreaking,neutral,remain,"BW Breaking News su Twitter: ""Le Brexit au centre des vœux de Cameron pour 2016 - https://t.co/3CLmnh9OgI https://t.co/a5XRRLrY7B"""
682878082945007616,1119922741,woli2017,positive,leave,"(# 214 bei Böhmermann) gab.ai/woli2017 su Twitter: ""@vilimsky Hoffnung darf man ja wohl noch haben... Brexit, Fixit, Grexit?, und viele Feinde der Gesinnungsdiktatur. Öxit ab 2018? ;-)"""
682878216244203520,861030870,Trading_Joe,neutral,remain,"Traderjoe su Twitter: ""EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit https://t.co/1Lq6Ly0GY9 #spiegel"""
682863347784638464,1055197866,JAJ_jj,negative,other,"JJ #JA🦉 #MUFC 🇬🇧🇬🇧🇬🇧 🔥 su Twitter: ""@English_Woman @MargotLJParker Strange that they are not in the EU...got our fishing waters too  #Brexit"""
682878820542758912,229446071,ncr16,neutral,other,"Neil Rogers su Twitter: ""@LBC UK GDP per capita ranks 10th in the EU. So uk workers standard of living is 10th in EU. Brexit"""
682879053888524288,777687276,account,negative,remain,
682879204938010624,421105330,DJTelmi,negative,remain,"DJ Telmi su Twitter: ""#Telmi #Nachrichten | #news EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit: Die Briten entscheiden 2016… https://t.co/lpo4M3MuKd"""
682879227159445504,179752508,News__World,neutral,remain,"iFollowBack su Twitter: ""EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit https://t.co/9fSPhADeBu https://t.co/kUIGAaEZwc"""
682864514581295104,328577933,Akabilky,positive,other,"So called Alan su Twitter: ""@AndyCavster @WantEnglandBack
What you are actually referring to is the building of a single state.
Time to be honest about it Andy.
#Brexit"""
682864556025200640,192993369,,positive,remain,
682864718650970112,20501362,Chiefyruss,positive,leave,"🎩 Russ Smith 🎩🕶 su Twitter: ""Happy New Year Tweeple, may 2016 bring us the desires of our hearts and the freedom we seek #leave #VoteLeave #Brexit"""
682880071707787264,459196789,UkipNewForestE,positive,other,"Ukip New Forest East su Twitter: ""Hoping for the chance to vote BREXIT this year 2016 ! https://t.co/wUXb2GRqJw"""
682880089323880448,390263070,terencehooson,neutral,other,"terence hooson su Twitter: ""Taxpayers fund team to work on Britain's EU presidency - which could happen AFTER Brexit https://t.co/vn8eSd5TH9"""
682865545973215232,104815579,Arganaut,positive,other,"Arganaut su Twitter: ""@LBC US wins medal table, England don't make knock out stages, Zac Goldsmith, all hail the worlds oldest & richest benefit claimant #Brexit"""
682865588620922880,310746442,Otto_English,neutral,other,"Otto English su Twitter: ""Yougov poll has #Brexit on a knife edge. A near 50/50 split. Time to talk up the positives
 https://t.co/UpidhoYsG5"""
682881468901777408,462238790,mogulnews,neutral,leave,"Mogul News su Twitter: ""Here are the issues associated with a Brexit: https://t.co/YmVIvy7Igf #Cameron #Conservative #Sterling #Britain https://t.co/jqGuxl2iMO"""
682866792990142464,391510019,MalcolmFincken,neutral,other,"Malcolm Fincken su Twitter: ""Cameron's positioning on the EU issue fluctuates according to the #Brexit polls. https://t.co/neMwXi5nyD"""
682882030150008832,432585401,Innovandiamo,neutral,remain,"🕷Francesco Carollo 🇪🇺🇬🇧🇮🇹 su Twitter: ""From lumbersexual to on fleek and Brexit: how many times did the Guardian print the words of the year? https://t.co/CgMSjKza7p"""
682882370970730496,1665457951,DutchNewspapers,neutral,remain,"DutchNewspapers su Twitter: ""Brexit, GeenPeil en vluchtelingen: bananenschillen voor de EU in 2016 https://t.co/3tcd1W3vtQ #Nieuws #Nederland"""
682867483880067072,217078361,1954candanga,positive,remain,"petra su Twitter: ""@TonyDuheaume #UK ""@SHKMEP: #Brexit Poll of Polls 55% Brits want to remain in #EU https://t.co/WtHYQZBx97"""""
682884295841722368,259764002,daeschle,neutral,remain,"Gisela Däschle su Twitter: ""EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit https://t.co/kIo3FwRIdh via @SPIEGELONLINE"""
682869472387022848,133247890,MikeARPowell,positive,other,"The Black Jack su Twitter: ""@SHKMEP Thanks for the New Year reminder that we have a lot of work to do if the UK is to once more be a fully independent nation. #Brexit"""
682869564649033728,3293819495,account,positive,remain,
682869565542404096,3293819495,account,negative,other,
682869567681466368,3293819495,account,positive,other,
682869566502866944,3293819495,account,neutral,leave,
682884687472267264,396095407,,neutral,other,
682869867679211520,133247890,MikeARPowell,positive,other,"The Black Jack su Twitter: ""@richardcalhoun Do you want to stay in the #EU? If the answer is NO then start helping the #Brexit cause."""
682869895562936320,1316707231,,neutral,other,
682885001755652096,209511347,ARA_mon,neutral,remain,"ARA Món su Twitter: ""Els refugiats i el ‘Brexit’, reptes de la presidència holandesa de la UE que comença avui https://t.co/TXEu69jogW https://t.co/WkydMCQFg2"""
682885214876598272,121171051,MargotLJParker,neutral,other,"Margot Parker su Twitter: ""Taxpayers fund team to work on Britain's EU presidency - which could happen AFTER Brexit https://t.co/GVu8qqR5Bw"""
682871211576156160,7349062,richardcalhoun,positive,leave,"Richard Calhoun su Twitter: ""@MikeARPowell I support many of Carswell's policies, I believe Farage ukip has a malign effect on the #Brexit campaign"""
682886849120104448,1283632358,,neutral,remain,
682871865564610560,580622743,jtjaeger75,neutral,other,"Jagd from the 52% #FTEU 🇬🇧🇸🇰🇺🇸 su Twitter: ""@Number10gov More lip service. #Brexit #UKIP"""
682871983353257984,2392520408,EmekaGift,positive,other,"Emeka Gift su Twitter: ""@FreefromTorture,#Buhari the unrepentant dictator, the Hitler of our time, anti-democrat & violator of court orders. FREE #NNAMDIKANU"""
682872027699621888,7349062,richardcalhoun,positive,other,"Richard Calhoun su Twitter: ""@MikeARPowell as I say I believe Farage has a malign effect on the #Brexit cause, his best decision was to resign - he should do so now"""
682872046104252416,67879486,account,positive,other,
682872198101635072,133247890,MikeARPowell,positive,other,"The Black Jack su Twitter: "".@richardcalhoun You seem more interested in the side-shows than the main event which is the #EUReferendum & #Brexit."""
682872507532230656,2814706747,Justforaday2014,neutral,other,"Zippered su Twitter: ""2016 - in-out shake it all about. #EU #brexit"""
682887760747696128,16558943,thisgirlcray_,neutral,remain,"kyarita 💋 su Twitter: ""I ended 2015 and started 2016 FUCKING LIT 🎉🎉🎉🎉🎉"""
682887963944955904,2962824201,dlEstonia,neutral,other,"Estonia News Links su Twitter: ""Taxpayers fund team to work on Britain's EU presidency - which could happen AFTER Brexit: But taxpayers' cash ... https://t.co/OnSBE3TaT2"""
682873055442501632,133247890,MikeARPowell,negative,other,"The Black Jack su Twitter: ""@richardcalhoun Heaps of people read your tweets and you are just distracting them away from our fight for #Brexit and self-governance."""
682888204362629120,32868707,arminfischer_de,negative,remain,"info@arminfischer.de su Twitter: ""spiegel.de :  EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit: Die Briten… https://t.co/87z44KHgXs"""
682873734592593920,7349062,,negative,other,
682889331816660992,292986815,MEMagnello,neutral,other,"Dr Eileen Magnello #FBPE su Twitter: ""Lord Heseltine: Ministers should resign if they want to campaign for Brexit @PoliticsHome https://t.co/0Kk2aOaZP2 https://t.co/SGlzAxNAPi"""
682889407028920320,256456300,rayveysey,neutral,other,"Ray Veysey su Twitter: ""@simplysimontfa @MargotLJParker Brexit is like war, without a post Brexit plan it will fail.That's why we need political context to campaign"""
682874375700373504,83711992,cheekylatte,negative,other,"CheekyLatte 👩🏼🇬🇧 We Did It 🏴󠁧󠁢󠁥󠁮󠁧󠁿😁 su Twitter: ""@LBC The UK has a  £107billion trade deficit with the EU, stop the scaremongering that the EU won't want to trade with us when we #Brexit 🇬🇧"""
682889523034865664,16558943,politicshome,positive,remain,"PoliticsHome su Twitter: ""Tory grandee Lord Baker also says Brexit campaigns have captured the “passion and the positivism” so far. https://t.co/fqgICWtJAh"""
682889573920305152,37972207,AnthonyGlees,neutral,remain,"Anthony Glees su Twitter: ""Thinking further: what Brexiters don't say is that food, EU vino and cars will cost Brits even more if we Brexit https://t.co/SQ9MUh6N6u"""
682874575726768128,133247890,MikeARPowell,positive,leave,"The Black Jack su Twitter: ""The battle for #Brexit starts with the #EUreferendum. Hopefully only one battle will be needed for victory."""
682889673010581504,777687276,,negative,leave,
682890359614140416,169538164,diariARA,neutral,remain,"Diari ARA su Twitter: ""Els refugiats i el ‘Brexit’, reptes de la presidència holandesa de la UE https://t.co/wOn8Fqn5l3"""
682890374969487360,502530129,hollowornate,neutral,other,"Hollow Ornate su Twitter: ""@Nigel_Farage 
Still haven't seen your fully costed Brexit plan, Nigel."""
682875283645579264,284247657,KRyan2014,neutral,other,"Kevin Ryan su Twitter: ""2016 here we go! #Brexit #EUref 
https://t.co/XDCK8RRuGf"""
682890536794099712,396095407,andy_Brexit,positive,other,"Prof Andy independence and free trading country su Twitter: ""Just like the #GMC regulates doctors, conflict of interest  https://t.co/nU3i9jPyoj"""
682890555211296768,3209265820,pastoralview,positive,remain,"HettyGetty su Twitter: ""@UK_IndyNow @lostleonardo Some very good points made there. Brexit ""facts"" will be under close scrutiny and I myself, being a determined...."""
682890593807249408,2992834163,Deutschland_BRD,negative,remain,"Deutschland Germany su Twitter: ""EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit - Die Briten entscheiden 2016 über den Verbleib in der ... https://t.co/8shVBZ9b5a"""
682875498351964160,133247890,MikeARPowell,positive,other,"The Black Jack su Twitter: ""@richardcalhoun @Andym6769 If you want the rabble (along with the deep thinkers) to also vote for #Brexit, a bit of rabble rousing is good."""
682875659425857536,83711992,,positive,remain,
682891645658906624,4272847043,TopViewTower,positive,leave,"Green Mango su Twitter: ""@lefty_loons @uk_disgrace @TRobinsonNewEra The EU is a big power grab, diminishes sovereignty, BREXIT"""
682891805369745408,19775104,norberthense,negative,other,"Norbert Hense su Twitter: ""Wenn man die Brexit- und EU-Debatte zu Ende denkt, müssten diese Menschen bald ganz grundsätzlich Solidarität infrage stellen."""
682876767321866240,83711992,cheekylatte,positive,leave,"CheekyLatte 👩🏼🇬🇧 We Did It 🏴󠁧󠁢󠁥󠁮󠁧󠁿😁 su Twitter: ""@LBC Just name the day Cameron, the sooner the better... #Brexit #LeaveEU #Sayno2EU #VoteLeave 🇬🇧 https://t.co/fhACB6Rpy6"""
682876814851637248,3293819495,account,neutral,remain,
682876813958197248,3293819495,account,neutral,other,
682891950660435968,79737242,DenisMacShane,negative,remain,"Denis MacShane su Twitter: ""My New Year wish is that title of my ""Brexit : How Britain Will Leave Europe""(@IBTauris)  is proved utterly wrong by voters."""
682892604795666432,60303301,CorshamResident,neutral,other,"Seán Ó hir su Twitter: ""UK Unleashed - NEWS: Brexit - It's not a light switch https://t.co/BlbJorAbnC"""
682877831123185664,1550984940,,positive,other,
682893060913643520,396095407,andy_Brexit,neutral,leave,"Prof Andy independence and free trading country su Twitter: ""Absolutely. Working together in Coproduction is the way forward for everyone. https://t.co/W0UIXoTqQD"""
682893133990907904,701621977,FlotteNews,negative,remain,"FlotteNews su Twitter: ""EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit: Die Briten entscheiden 2016 über den Verbleib in der ... https://t.co/dfugsDACRd"""
682893144086548480,334229743,pierretempel,negative,remain,"Pierre Tempel su Twitter: ""EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit: Die Briten entscheiden 2016 über den Verbleib in der ... https://t.co/Dm23jq4Ngh"""
682893364665008128,442880133,schlagzeilen1,negative,remain,"Deutsche Presse su Twitter: ""#wirtschaft EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit: Die Briten entscheiden 2016 über den Verb... https://t.co/pBoZhhJAp9"""
682893558827765760,517707729,Der_Finanzfuchs,negative,remain,"Inffox.com su Twitter: ""EU-Schicksalswahl: 2016 - das Jahr des drohenden Brexit: Die Briten entscheiden 2016 über den Verbleib in der ... https://t.co/HIYtL3q59X"""
682878782034829312,133247890,esnesy,positive,leave,"Wọ̀bìà su Twitter: ""@Fattcheeked Lmaooo dirty ke? 
Not worn it yet. You're a goat."""
682894494258327552,396095407,andy_Brexit,positive,other,"Prof Andy independence and free trading country su Twitter: ""Even better get the board games out https://t.co/lfxFgvLNFA"""
682894534791938048,777687276,,negative,other,
682879519280218112,83711992,cheekylatte,positive,remain,"CheekyLatte 👩🏼🇬🇧 We Did It 🏴󠁧󠁢󠁥󠁮󠁧󠁿😁 su Twitter: ""@LBC Caller Alex hasn't go a solid reason to stay in the EU, just the usual load of lefty claptrap... #Brexit"""
682879548355153920,17999966,reFocusZone,neutral,other,"Ed su Twitter: ""Muslim embracing Netherlands takes over EU rotating presidency: ... https://t.co/NIwfadiVgp #ukip #pegida #tcot #pjnet #Brexit #auspol"""
682879596325371904,36777333,NeilPound,negative,leave,"Neil Pound su Twitter: ""Going on the record. If we actually get to vote in 2016 then I'm voting for #Brexit. Cameron's sham negotiations will fool no one"""
682879611848515584,1387141939,,neutral,leave,
682879686108688384,30268894,Icejaswins,positive,other,"Ice su Twitter: ""https://t.co/orSMWvf4rq"""
682879992733274112,133247890,Trabzonspor,positive,other,"Trabzonspor Kulübü su Twitter: ""https://t.co/RpatqODftJ"""
682895155192557568,256456300,rayveysey,positive,leave,"Ray Veysey su Twitter: ""@gme7 priorities! outside EU we can do all these things,concentrate on Brexit, concentrate on freedom, before we get a blue flag and stars"""
682880118751125504,121171958,LSEEuroppblog,neutral,remain,"LSE EUROPP blog su Twitter: ""The year in review: The EU referendum https://t.co/UMZJZVLkxY via @LSEpoliticsblog #Brexit"""
682895409681928192,288909699,Hugodixon,positive,other,"Hugo Dixon su Twitter: ""Hopes for 2016: Syrian peace, Cyprus unites, Greece grows
Fears for 2016: President Trump, Brexit, Polish democracy undermined"""
682880542644301824,83711992,cheekylatte,negative,remain,"CheekyLatte 👩🏼🇬🇧 We Did It 🏴󠁧󠁢󠁥󠁮󠁧󠁿😁 su Twitter: ""@Bacolod @LBC Just stupid old us (UK)..... #Brexit"""
682896045240639488,396095407,,negative,other,
682896067386576896,2974636437,Wake_up_Europe,negative,remain,"Wake Up Europe! su Twitter: """"We would miss you if you left"" - How the Polish feel about Brexit #StrongerIn https://t.co/fEUAgRlmVf"""
